Date,Stock,Sector,Closing Price,Trading Volume
2023-02-15,PG,Finance,178.93,1239391.0
2023-02-16,PG,Finance,226.9,1089269.0
2023-02-17,PG,Finance,212.77,4070471.0
2023-02-18,PG,Finance,312.34,4326660.0
2023-02-19,PG,Finance,120.67,1060875.0
2023-02-20,PG,Finance,163.41,1969883.0
2023-02-21,PG,Finance,425.08,1913985.0
2023-02-22,PG,Finance,153.04,371609.0
2023-02-23,PG,Finance,193.36,3967183.0
2023-02-24,PG,Finance,281.35,3581716.0
2023-02-25,PG,Finance,306.85,2393474.0
2023-02-26,PG,Finance,405.44,2021897.0
2023-02-27,PG,Finance,278.93,3785266.0
2023-02-28,PG,Finance,415.95,277696.0
2023-03-01,PG,Finance,347.34,1689291.0
2023-03-02,PG,Finance,145.24,526492.0
2023-03-03,PG,Finance,162.53,3055227.0
2023-03-04,PG,Finance,274.81,2407236.0
2023-03-05,PG,Finance,258.76,
2023-03-06,PG,Finance,397.42,3324400.0
2023-03-07,PG,Finance,332.29,4767223.0
2023-03-08,PG,Finance,255.25,563723.0
2023-03-09,PG,Finance,168.3,2216811.0
2023-03-10,PG,Finance,190.73,786763.0
2023-03-11,PG,Finance,330.2,1575378.0
2023-03-12,PG,Finance,269.38,3749175.0
2023-03-13,PG,Finance,305.97,2245943.0
2023-03-14,PG,Finance,168.27,4690585.0
2023-03-15,PG,Finance,,3969883.0
2023-03-16,PG,Finance,441.02,3754538.0
2023-03-17,PG,Finance,203.18,1423020.0
2023-03-18,PG,Finance,,2754810.0
2023-03-19,PG,Finance,490.21,
2023-03-20,PG,Finance,233.3,2167911.0
2023-03-21,PG,Finance,338.02,4577375.0
2023-03-22,PG,Finance,136.08,3804595.0
2023-03-23,PG,Finance,342.41,4797927.0
2023-03-24,PG,Finance,135.85,1944040.0
2023-03-25,PG,Finance,483.69,964845.0
2023-03-26,PG,Finance,386.27,2106811.0
2023-03-27,PG,Finance,415.26,3234593.0
2023-03-28,PG,Finance,381.64,1534636.0
2023-03-29,PG,Finance,335.89,4008308.0
2023-03-30,PG,Finance,279.97,2007310.0
2023-03-31,PG,Finance,443.35,805314.0
2023-04-01,PG,Finance,482.73,3494070.0
2023-04-02,PG,Finance,299.61,3989453.0
2023-04-03,PG,Finance,472.61,972189.0
2023-04-04,PG,Finance,333.33,3664046.0
2023-04-05,PG,Finance,315.35,4057874.0
2023-04-06,PG,Finance,281.79,
2023-04-07,PG,Finance,183.72,1282200.0
2023-04-08,PG,Finance,101.49,4875219.0
2023-04-09,PG,Finance,196.6,3947075.0
2023-04-10,PG,Finance,303.89,1490530.0
2023-04-11,PG,Finance,251.98,1193956.0
2023-04-12,PG,Finance,279.39,2357474.0
2023-04-13,PG,Finance,492.26,3748338.0
2023-04-14,PG,Finance,240.11,1531041.0
2023-04-15,PG,Finance,280.87,372667.0
2023-04-16,PG,Finance,153.41,3553402.0
2023-04-17,PG,Finance,119.18,4832361.0
2023-04-18,PG,Finance,410.16,2129122.0
2023-04-19,PG,Finance,328.27,212035.0
2023-04-20,PG,Finance,404.28,1324293.0
2023-04-21,PG,Finance,159.95,4001848.0
2023-04-22,PG,Finance,328.73,1490502.0
2023-04-23,PG,Finance,201.46,440526.0
2023-04-24,PG,Finance,191.22,1316733.0
2023-04-25,PG,Finance,104.61,965144.0
2023-04-26,PG,Finance,152.14,3888659.0
2023-04-27,PG,Finance,223.71,1518137.0
2023-04-28,PG,Finance,146.75,2407306.0
2023-04-29,PG,Finance,494.34,4160416.0
2023-04-30,PG,Finance,223.45,3995972.0
2023-05-01,PG,Finance,152.13,1079532.0
2023-05-02,PG,Finance,179.63,622797.0
2023-05-03,PG,Finance,335.08,4215336.0
2023-05-04,PG,Finance,125.62,1091120.0
2023-05-05,PG,Finance,444.97,3597172.0
2023-05-06,PG,Finance,484.6,3244158.0
2023-05-07,PG,Finance,198.7,1010906.0
2023-05-08,PG,Finance,280.04,514399.0
2023-05-09,PG,Finance,108.85,2106518.0
2023-05-10,PG,Finance,356.28,4549113.0
2023-05-11,PG,Finance,265.57,829672.0
2023-05-12,PG,Finance,208.02,548781.0
2023-05-13,PG,Finance,182.73,4735563.0
2023-05-14,PG,Finance,361.61,2261513.0
2023-05-15,PG,Finance,,2107091.0
2023-05-16,PG,Finance,171.86,1247417.0
2023-05-17,PG,Finance,375.64,2901516.0
2023-05-18,PG,Finance,326.03,1394876.0
2023-05-19,PG,Finance,443.47,260786.0
2023-05-20,PG,Finance,146.99,4835790.0
2023-05-21,PG,Finance,414.27,4623399.0
2023-05-22,PG,Finance,369.41,2175414.0
2023-05-23,PG,Finance,146.0,1414530.0
2023-05-24,PG,Finance,377.93,1010175.0
2023-05-25,PG,Finance,276.62,221701.0
2023-05-26,PG,Finance,477.99,2689433.0
2023-05-27,PG,Finance,156.64,4041631.0
2023-05-28,PG,Finance,357.13,1164641.0
2023-05-29,PG,Finance,252.79,1533043.0
2023-05-30,PG,Finance,482.73,4011278.0
2023-05-31,PG,Finance,231.99,348924.0
2023-06-01,PG,Finance,484.87,2900860.0
2023-06-02,PG,Finance,460.59,2190923.0
2023-06-03,PG,Finance,208.15,2040711.0
2023-06-04,PG,Finance,421.42,4838821.0
2023-06-05,PG,Finance,498.24,1463307.0
2023-06-06,PG,Finance,201.07,1923334.0
2023-06-07,PG,Finance,274.71,4839693.0
2023-06-08,PG,Finance,308.07,3810407.0
2023-06-09,PG,Finance,217.97,3318451.0
2023-06-10,PG,Finance,106.11,3472021.0
2023-06-11,PG,Finance,188.05,290477.0
2023-06-12,PG,Finance,212.77,1314596.0
2023-06-13,PG,Finance,277.44,2035272.0
2023-06-14,PG,Finance,168.44,4594369.0
2023-06-15,PG,Finance,449.3,2667375.0
2023-06-16,PG,Finance,381.96,279354.0
2023-06-17,PG,Finance,134.08,2517741.0
2023-06-18,PG,Finance,360.04,1492928.0
2023-06-19,PG,Finance,361.46,1517003.0
2023-06-20,PG,Finance,482.49,2282931.0
2023-06-21,PG,Finance,101.21,
2023-06-22,PG,Finance,,3885887.0
2023-06-23,PG,Finance,471.12,2742159.0
2023-06-24,PG,Finance,472.85,2113122.0
2023-06-25,PG,Finance,388.23,2182214.0
2023-06-26,PG,Finance,406.31,1663159.0
2023-06-27,PG,Finance,136.59,2747765.0
2023-06-28,PG,Finance,305.55,
2023-06-29,PG,Finance,192.63,1084943.0
2023-06-30,PG,Finance,172.49,455431.0
2023-07-01,PG,Finance,424.12,115141.0
2023-07-02,PG,Finance,154.02,4624361.0
2023-07-03,PG,Finance,287.46,3017199.0
2023-07-04,PG,Finance,475.43,2915263.0
2023-07-05,PG,Finance,174.33,3882700.0
2023-07-06,PG,Finance,491.2,4583900.0
2023-07-07,PG,Finance,497.72,3661669.0
2023-07-08,PG,Finance,322.25,674679.0
2023-07-09,PG,Finance,168.06,1793152.0
2023-07-10,PG,Finance,226.44,4437074.0
2023-07-11,PG,Finance,269.8,2437099.0
2023-07-12,PG,Finance,223.73,4905303.0
2023-07-13,PG,Finance,212.25,2044741.0
2023-07-14,PG,Finance,488.89,2950065.0
2023-07-15,PG,Finance,161.35,984094.0
2023-07-16,PG,Finance,393.33,2764812.0
2023-07-17,PG,Finance,100.16,3814150.0
2023-07-18,PG,Finance,338.47,924255.0
2023-07-19,PG,Finance,466.38,4889750.0
2023-07-20,PG,Finance,,1132564.0
2023-07-21,PG,Finance,174.21,1281597.0
2023-07-22,PG,Finance,360.67,673684.0
2023-07-23,PG,Finance,385.04,1519056.0
2023-07-24,PG,Finance,375.21,3277640.0
2023-07-25,PG,Finance,227.73,613676.0
2023-07-26,PG,Finance,200.88,590913.0
2023-07-27,PG,Finance,,2475804.0
2023-07-28,PG,Finance,469.32,2830689.0
2023-07-29,PG,Finance,282.93,240689.0
2023-07-30,PG,Finance,438.48,1385801.0
2023-07-31,PG,Finance,280.93,4170161.0
2023-08-01,PG,Finance,269.76,333725.0
2023-08-02,PG,Finance,162.71,1258175.0
2023-08-03,PG,Finance,270.56,3329449.0
2023-08-04,PG,Finance,314.97,924356.0
2023-08-05,PG,Finance,,910672.0
2023-08-06,PG,Finance,277.65,2468524.0
2023-08-07,PG,Finance,412.54,1680296.0
2023-08-08,PG,Finance,372.02,1605367.0
2023-08-09,PG,Finance,354.06,1897511.0
2023-08-10,PG,Finance,463.82,746052.0
2023-08-11,PG,Finance,107.21,261298.0
2023-08-12,PG,Finance,322.82,2401374.0
2023-08-13,PG,Finance,414.94,421243.0
2023-08-14,PG,Finance,316.53,4118920.0
2023-08-15,PG,Finance,229.56,4836605.0
2023-08-16,PG,Finance,154.5,2181530.0
2023-08-17,PG,Finance,455.03,3088793.0
2023-08-18,PG,Finance,288.3,3177165.0
2023-08-19,PG,Finance,451.25,1775125.0
2023-08-20,PG,Finance,334.34,4557005.0
2023-08-21,PG,Finance,369.68,4193898.0
2023-08-22,PG,Finance,421.7,2900212.0
2023-08-23,PG,Finance,363.66,230878.0
2023-08-24,PG,Finance,259.22,4843170.0
2023-08-25,PG,Finance,305.45,3844795.0
2023-08-26,PG,Finance,421.22,2862108.0
2023-08-27,PG,Finance,249.46,1992508.0
2023-08-28,PG,Finance,255.25,2793974.0
2023-08-29,PG,Finance,138.28,2993713.0
2023-08-30,PG,Finance,465.83,4750914.0
2023-08-31,PG,Finance,136.41,3443473.0
2023-09-01,PG,Finance,359.28,2047012.0
2023-09-02,PG,Finance,265.28,3497094.0
2023-09-03,PG,Finance,262.25,3634666.0
2023-09-04,PG,Finance,371.82,4971482.0
2023-09-05,PG,Finance,126.84,2109326.0
2023-09-06,PG,Finance,337.48,4293513.0
2023-09-07,PG,Finance,408.81,3825614.0
2023-09-08,PG,Finance,431.29,2330878.0
2023-09-09,PG,Finance,,4421613.0
2023-09-10,PG,Finance,458.97,4984592.0
2023-09-11,PG,Finance,362.46,3800568.0
2023-09-12,PG,Finance,452.74,4276672.0
2023-09-13,PG,Finance,294.11,
2023-09-14,PG,Finance,316.81,3289291.0
2023-09-15,PG,Finance,467.62,1166937.0
2023-09-16,PG,Finance,459.96,1223045.0
2023-09-17,PG,Finance,279.26,1669157.0
2023-09-18,PG,Finance,209.77,3756299.0
2023-09-19,PG,Finance,257.27,4844408.0
2023-09-20,PG,Finance,255.11,1930286.0
2023-09-21,PG,Finance,214.75,3916707.0
2023-09-22,PG,Finance,207.43,334295.0
2023-09-23,PG,Finance,444.43,4911071.0
2023-09-24,PG,Finance,127.94,4321123.0
2023-09-25,PG,Finance,371.04,4174973.0
2023-09-26,PG,Finance,169.13,3630202.0
2023-09-27,PG,Finance,237.8,108798.0
2023-09-28,PG,Finance,124.62,4974807.0
2023-09-29,PG,Finance,207.99,4000275.0
2023-09-30,PG,Finance,407.37,
2023-10-01,PG,Finance,454.01,4828007.0
2023-10-02,PG,Finance,188.61,2077165.0
2023-10-03,PG,Finance,285.42,3653952.0
2023-10-04,PG,Finance,288.13,3857654.0
2023-10-05,PG,Finance,449.43,3703019.0
2023-10-06,PG,Finance,405.12,2139436.0
2023-10-07,PG,Finance,305.23,2831645.0
2023-10-08,PG,Finance,368.3,4310563.0
2023-10-09,PG,Finance,438.94,1289297.0
2023-10-10,PG,Finance,103.82,1113295.0
2023-10-11,PG,Finance,261.16,3417837.0
2023-10-12,PG,Finance,462.9,1191723.0
2023-10-13,PG,Finance,396.13,4368584.0
2023-10-14,PG,Finance,317.14,
2023-10-15,PG,Finance,311.86,1770705.0
2023-10-16,PG,Finance,239.11,1797590.0
2023-10-17,PG,Finance,308.21,2273367.0
2023-10-18,PG,Finance,362.15,1506085.0
2023-10-19,PG,Finance,267.35,3518857.0
2023-10-20,PG,Finance,385.66,2726301.0
2023-10-21,PG,Finance,444.49,2129662.0
2023-10-22,PG,Finance,161.87,1855864.0
2023-10-23,PG,Finance,280.62,396508.0
2023-10-24,PG,Finance,263.21,4638847.0
2023-10-25,PG,Finance,374.99,1638827.0
2023-10-26,PG,Finance,199.95,1921936.0
2023-10-27,PG,Finance,356.1,2711212.0
2023-10-28,PG,Finance,451.0,2421554.0
2023-10-29,PG,Finance,267.25,4861515.0
2023-10-30,PG,Finance,464.41,3432696.0
2023-10-31,PG,Finance,497.27,4796158.0
2023-11-01,PG,Finance,142.44,2887352.0
2023-11-02,PG,Finance,193.22,
2023-11-03,PG,Finance,480.15,3476042.0
2023-11-04,PG,Finance,483.33,2598544.0
2023-11-05,PG,Finance,139.08,395673.0
2023-11-06,PG,Finance,106.0,2865453.0
2023-11-07,PG,Finance,164.44,625957.0
2023-11-08,PG,Finance,498.41,1889718.0
2023-11-09,PG,Finance,172.0,3825802.0
2023-11-10,PG,Finance,301.02,4203308.0
2023-11-11,PG,Finance,439.37,3790339.0
2023-11-12,PG,Finance,108.16,2427654.0
2023-11-13,PG,Finance,341.8,4267973.0
2023-11-14,PG,Finance,210.81,401951.0
2023-11-15,PG,Finance,444.93,4684753.0
2023-11-16,PG,Finance,213.38,4283293.0
2023-11-17,PG,Finance,374.7,412499.0
2023-11-18,PG,Finance,369.69,595655.0
2023-11-19,PG,Finance,188.6,1786279.0
2023-11-20,PG,Finance,113.92,4207964.0
2023-11-21,PG,Finance,263.7,4565159.0
2023-11-22,PG,Finance,215.68,2653447.0
2023-11-23,PG,Finance,423.59,3834049.0
2023-11-24,PG,Finance,420.15,1370242.0
2023-11-25,PG,Finance,282.81,3187399.0
2023-11-26,PG,Finance,342.6,2390860.0
2023-11-27,PG,Finance,341.7,2911318.0
2023-11-28,PG,Finance,430.86,1289042.0
2023-11-29,PG,Finance,270.0,1273077.0
2023-11-30,PG,Finance,210.18,4911102.0
2023-12-01,PG,Finance,206.01,3339436.0
2023-12-02,PG,Finance,314.48,1130649.0
2023-12-03,PG,Finance,279.66,3481331.0
2023-12-04,PG,Finance,276.05,3127936.0
2023-12-05,PG,Finance,136.45,4854895.0
2023-12-06,PG,Finance,387.44,651741.0
2023-12-07,PG,Finance,185.49,995318.0
2023-12-08,PG,Finance,178.78,823809.0
2023-12-09,PG,Finance,265.1,1672102.0
2023-12-10,PG,Finance,191.11,256837.0
2023-12-11,PG,Finance,333.54,619676.0
2023-12-12,PG,Finance,248.59,1895651.0
2023-12-13,PG,Finance,279.56,1710921.0
2023-12-14,PG,Finance,314.87,4563593.0
2023-12-15,PG,Finance,181.41,4073883.0
2023-12-16,PG,Finance,162.3,2794670.0
2023-12-17,PG,Finance,452.17,1256714.0
2023-12-18,PG,Finance,273.49,4261460.0
2023-12-19,PG,Finance,264.84,836664.0
2023-12-20,PG,Finance,114.24,3968784.0
2023-12-21,PG,Finance,299.19,604788.0
2023-12-22,PG,Finance,321.67,1606440.0
2023-12-23,PG,Finance,323.54,4511045.0
2023-12-24,PG,Finance,382.81,1577482.0
2023-12-25,PG,Finance,170.99,2940918.0
2023-12-26,PG,Finance,200.89,3041507.0
2023-12-27,PG,Finance,424.29,3413372.0
2023-12-28,PG,Finance,478.87,1333678.0
2023-12-29,PG,Finance,,1225664.0
2023-12-30,PG,Finance,299.06,2187403.0
2023-12-31,PG,Finance,185.67,2767107.0
2023-01-01,KO,Consumer Goods,323.49,3666343.0
2023-01-02,KO,Consumer Goods,349.98,2883993.0
2023-01-03,KO,Consumer Goods,138.64,4912585.0
2023-01-04,KO,Consumer Goods,480.71,2468410.0
2023-01-05,KO,Consumer Goods,416.31,926278.0
2023-01-06,KO,Consumer Goods,249.57,839026.0
2023-01-07,KO,Consumer Goods,325.13,1443316.0
2023-01-08,KO,Consumer Goods,118.93,2825527.0
2023-01-09,KO,Consumer Goods,116.49,4549339.0
2023-01-10,KO,Consumer Goods,200.32,446990.0
2023-01-11,KO,Consumer Goods,375.88,1985249.0
2023-01-12,KO,Consumer Goods,440.86,3936813.0
2023-01-13,KO,Consumer Goods,323.67,1547839.0
2023-01-14,KO,Consumer Goods,312.85,1677127.0
2023-01-15,KO,Consumer Goods,260.92,2620908.0
2023-01-16,KO,Consumer Goods,164.64,2851691.0
2023-01-17,KO,Consumer Goods,147.34,3714670.0
2023-01-18,KO,Consumer Goods,404.27,2654137.0
2023-01-19,KO,Consumer Goods,471.0,127690.0
2023-01-20,KO,Consumer Goods,283.31,3313274.0
2023-01-21,KO,Consumer Goods,363.78,
2023-01-22,KO,Consumer Goods,465.78,4845059.0
2023-01-23,KO,Consumer Goods,136.05,870878.0
2023-01-24,KO,Consumer Goods,408.19,755408.0
2023-01-25,KO,Consumer Goods,346.73,2365202.0
2023-01-26,KO,Consumer Goods,339.45,613672.0
2023-01-27,KO,Consumer Goods,217.02,1099078.0
2023-01-28,KO,Consumer Goods,373.56,4130272.0
2023-01-29,KO,Consumer Goods,417.92,804582.0
2023-01-30,KO,Consumer Goods,145.14,976038.0
2023-01-31,KO,Consumer Goods,313.41,1713511.0
2023-02-01,KO,Consumer Goods,140.51,1203183.0
2023-02-02,KO,Consumer Goods,449.03,1599202.0
2023-02-03,KO,Consumer Goods,303.05,3267724.0
2023-02-04,KO,Consumer Goods,423.19,1456742.0
2023-02-05,KO,Consumer Goods,247.23,926580.0
2023-02-06,KO,Consumer Goods,150.03,2550020.0
2023-02-07,KO,Consumer Goods,116.6,4156926.0
2023-02-08,KO,Consumer Goods,212.6,4533494.0
2023-02-09,KO,Consumer Goods,197.69,2206040.0
2023-02-10,KO,Consumer Goods,324.14,1892602.0
2023-02-11,KO,Consumer Goods,108.7,4202391.0
2023-02-12,KO,Consumer Goods,308.23,4729717.0
2023-02-13,KO,Consumer Goods,,1370008.0
2023-02-14,KO,Consumer Goods,330.85,2558237.0
2023-02-15,KO,Consumer Goods,380.97,2476629.0
2023-02-16,KO,Consumer Goods,353.64,660643.0
2023-02-17,KO,Consumer Goods,493.86,330487.0
2023-02-18,KO,Consumer Goods,155.31,4948278.0
2023-02-19,KO,Consumer Goods,271.89,
2023-02-20,KO,Consumer Goods,269.93,2971042.0
2023-02-21,KO,Consumer Goods,266.82,4543738.0
2023-02-22,KO,Consumer Goods,365.52,691952.0
2023-02-23,KO,Consumer Goods,295.93,4904745.0
2023-02-24,KO,Consumer Goods,306.97,3863632.0
2023-02-25,KO,Consumer Goods,272.94,4067445.0
2023-02-26,KO,Consumer Goods,496.68,1404925.0
2023-02-27,KO,Consumer Goods,471.02,1050128.0
2023-02-28,KO,Consumer Goods,223.09,4083190.0
2023-03-01,KO,Consumer Goods,144.64,2648965.0
2023-03-02,KO,Consumer Goods,435.91,4074603.0
2023-03-03,KO,Consumer Goods,498.87,4946936.0
2023-03-04,KO,Consumer Goods,217.04,2426837.0
2023-03-05,KO,Consumer Goods,243.11,4621912.0
2023-03-06,KO,Consumer Goods,476.65,235024.0
2023-03-07,KO,Consumer Goods,384.45,3171536.0
2023-03-08,KO,Consumer Goods,218.26,4477577.0
2023-03-09,KO,Consumer Goods,332.42,2841894.0
2023-03-10,KO,Consumer Goods,477.69,4418748.0
2023-03-11,KO,Consumer Goods,424.73,474319.0
2023-03-12,KO,Consumer Goods,396.73,
2023-03-13,KO,Consumer Goods,394.8,3399596.0
2023-03-14,KO,Consumer Goods,171.21,2359970.0
2023-03-15,KO,Consumer Goods,429.87,2677153.0
2023-03-16,KO,Consumer Goods,210.45,3245743.0
2023-03-17,KO,Consumer Goods,472.15,4081917.0
2023-03-18,KO,Consumer Goods,245.86,1305605.0
2023-03-19,KO,Consumer Goods,443.06,705829.0
2023-03-20,KO,Consumer Goods,206.49,1533414.0
2023-03-21,KO,Consumer Goods,305.81,2360100.0
2023-03-22,KO,Consumer Goods,142.75,816087.0
2023-03-23,KO,Consumer Goods,364.05,1195622.0
2023-03-24,KO,Consumer Goods,,3784833.0
2023-03-25,KO,Consumer Goods,387.38,4254238.0
2023-03-26,KO,Consumer Goods,309.3,1158335.0
2023-03-27,KO,Consumer Goods,118.05,4576952.0
2023-03-28,KO,Consumer Goods,473.38,2467803.0
2023-03-29,KO,Consumer Goods,382.2,1169626.0
2023-03-30,KO,Consumer Goods,398.35,2595188.0
2023-03-31,KO,Consumer Goods,417.87,2073915.0
2023-04-01,KO,Consumer Goods,,586383.0
2023-04-02,KO,Consumer Goods,276.45,3345881.0
2023-04-03,KO,Consumer Goods,,4045747.0
2023-04-04,KO,Consumer Goods,350.01,2428481.0
2023-04-05,KO,Consumer Goods,441.61,
2023-04-06,KO,Consumer Goods,420.98,3684443.0
2023-04-07,KO,Consumer Goods,116.55,3236938.0
2023-04-08,KO,Consumer Goods,251.55,2752880.0
2023-04-09,KO,Consumer Goods,113.89,4218308.0
2023-04-10,KO,Consumer Goods,140.83,4933107.0
2023-04-11,KO,Consumer Goods,340.56,2525595.0
2023-04-12,KO,Consumer Goods,449.53,3990549.0
2023-04-13,KO,Consumer Goods,147.93,1109589.0
2023-04-14,KO,Consumer Goods,280.44,1788367.0
2023-04-15,KO,Consumer Goods,464.35,4596389.0
2023-04-16,KO,Consumer Goods,425.72,4252225.0
2023-04-17,KO,Consumer Goods,307.87,4370358.0
2023-04-18,KO,Consumer Goods,408.63,
2023-04-19,KO,Consumer Goods,309.08,669503.0
2023-04-20,KO,Consumer Goods,163.24,4087636.0
2023-04-21,KO,Consumer Goods,149.89,2356397.0
2023-04-22,KO,Consumer Goods,175.35,1551187.0
2023-04-23,KO,Consumer Goods,240.37,3723687.0
2023-04-24,KO,Consumer Goods,472.21,2092719.0
2023-04-25,KO,Consumer Goods,419.87,355931.0
2023-04-26,KO,Consumer Goods,273.12,1308572.0
2023-04-27,KO,Consumer Goods,297.23,1798875.0
2023-04-28,KO,Consumer Goods,206.24,4284094.0
2023-04-29,KO,Consumer Goods,381.74,864948.0
2023-04-30,KO,Consumer Goods,421.11,924026.0
2023-05-01,KO,Consumer Goods,195.56,4560112.0
2023-05-02,KO,Consumer Goods,116.73,554377.0
2023-05-03,KO,Consumer Goods,349.56,752692.0
2023-05-04,KO,Consumer Goods,325.0,4233411.0
2023-05-05,KO,Consumer Goods,260.85,3054563.0
2023-05-06,KO,Consumer Goods,357.56,2738681.0
2023-05-07,KO,Consumer Goods,320.25,3029795.0
2023-05-08,KO,Consumer Goods,200.23,3833488.0
2023-05-09,KO,Consumer Goods,259.09,3188413.0
2023-05-10,KO,Consumer Goods,271.25,
2023-05-11,KO,Consumer Goods,452.1,3851212.0
2023-05-12,KO,Consumer Goods,484.36,4660899.0
2023-05-13,KO,Consumer Goods,457.2,2037916.0
2023-05-14,KO,Consumer Goods,387.67,3394742.0
2023-05-15,KO,Consumer Goods,334.0,1984175.0
2023-05-16,KO,Consumer Goods,375.7,922805.0
2023-05-17,KO,Consumer Goods,475.64,2177668.0
2023-05-18,KO,Consumer Goods,200.0,2002151.0
2023-05-19,KO,Consumer Goods,314.05,3247744.0
2023-05-20,KO,Consumer Goods,375.84,1063813.0
2023-05-21,KO,Consumer Goods,371.7,631562.0
2023-05-22,KO,Consumer Goods,200.91,3222895.0
2023-05-23,KO,Consumer Goods,334.69,4310052.0
2023-05-24,KO,Consumer Goods,418.37,1561967.0
2023-05-25,KO,Consumer Goods,290.03,2850728.0
2023-05-26,KO,Consumer Goods,417.32,2624497.0
2023-05-27,KO,Consumer Goods,243.95,2192332.0
2023-05-28,KO,Consumer Goods,475.5,4021070.0
2023-05-29,KO,Consumer Goods,313.57,4711010.0
2023-05-30,KO,Consumer Goods,338.38,992055.0
2023-05-31,KO,Consumer Goods,112.54,272507.0
2023-06-01,KO,Consumer Goods,168.11,3976105.0
2023-06-02,KO,Consumer Goods,353.17,4517327.0
2023-06-03,KO,Consumer Goods,267.95,3590978.0
2023-06-04,KO,Consumer Goods,303.27,3962965.0
2023-06-05,KO,Consumer Goods,125.19,3134454.0
2023-06-06,KO,Consumer Goods,433.65,1465358.0
2023-06-07,KO,Consumer Goods,413.8,3313037.0
2023-06-08,KO,Consumer Goods,174.14,3406694.0
2023-06-09,KO,Consumer Goods,353.73,4226195.0
2023-06-10,KO,Consumer Goods,427.33,601775.0
2023-06-11,KO,Consumer Goods,356.34,285639.0
2023-06-12,KO,Consumer Goods,224.16,4160003.0
2023-06-13,KO,Consumer Goods,362.44,1940087.0
2023-06-14,KO,Consumer Goods,184.18,3629284.0
2023-06-15,KO,Consumer Goods,227.3,2615962.0
2023-06-16,KO,Consumer Goods,196.03,3497477.0
2023-06-17,KO,Consumer Goods,322.77,4144070.0
2023-06-18,KO,Consumer Goods,143.29,1721671.0
2023-06-19,KO,Consumer Goods,473.32,4563588.0
2023-06-20,KO,Consumer Goods,233.4,975247.0
2023-06-21,KO,Consumer Goods,187.59,2397040.0
2023-06-22,KO,Consumer Goods,298.62,4460356.0
2023-06-23,KO,Consumer Goods,210.8,3752461.0
2023-06-24,KO,Consumer Goods,313.96,
2023-06-25,KO,Consumer Goods,239.4,2813094.0
2023-06-26,KO,Consumer Goods,152.83,229101.0
2023-06-27,KO,Consumer Goods,206.36,1590496.0
2023-06-28,KO,Consumer Goods,275.38,4835589.0
2023-06-29,KO,Consumer Goods,112.12,756228.0
2023-06-30,KO,Consumer Goods,408.26,4803019.0
2023-07-01,KO,Consumer Goods,348.73,4653804.0
2023-07-02,KO,Consumer Goods,340.54,251633.0
2023-07-03,KO,Consumer Goods,318.42,4179486.0
2023-07-04,KO,Consumer Goods,336.13,1183088.0
2023-07-05,KO,Consumer Goods,473.86,3215216.0
2023-07-06,KO,Consumer Goods,103.43,3454195.0
2023-07-07,KO,Consumer Goods,119.12,3041449.0
2023-07-08,KO,Consumer Goods,176.6,3086977.0
2023-07-09,KO,Consumer Goods,166.92,696432.0
2023-07-10,KO,Consumer Goods,172.48,2894997.0
2023-07-11,KO,Consumer Goods,368.78,4213853.0
2023-07-12,KO,Consumer Goods,283.79,1265939.0
2023-07-13,KO,Consumer Goods,496.71,412809.0
2023-07-14,KO,Consumer Goods,190.75,1874348.0
2023-07-15,KO,Consumer Goods,224.33,4475979.0
2023-07-16,KO,Consumer Goods,493.7,987743.0
2023-07-17,KO,Consumer Goods,432.7,2364116.0
2023-07-18,KO,Consumer Goods,287.92,494969.0
2023-07-19,KO,Consumer Goods,321.84,955243.0
2023-07-20,KO,Consumer Goods,437.27,1878219.0
2023-07-21,KO,Consumer Goods,292.39,3159867.0
2023-07-22,KO,Consumer Goods,182.41,2313889.0
2023-07-23,KO,Consumer Goods,431.38,2653188.0
2023-07-24,KO,Consumer Goods,315.11,362968.0
2023-07-25,KO,Consumer Goods,,4010433.0
2023-07-26,KO,Consumer Goods,302.23,742006.0
2023-07-27,KO,Consumer Goods,265.28,4623065.0
2023-07-28,KO,Consumer Goods,450.74,3610940.0
2023-07-29,KO,Consumer Goods,150.42,4219586.0
2023-07-30,KO,Consumer Goods,450.08,4761322.0
2023-07-31,KO,Consumer Goods,304.88,1880655.0
2023-08-01,KO,Consumer Goods,261.75,2676970.0
2023-08-02,KO,Consumer Goods,164.79,3455213.0
2023-08-03,KO,Consumer Goods,380.33,4566430.0
2023-08-04,KO,Consumer Goods,,4237736.0
2023-08-05,KO,Consumer Goods,250.15,2616966.0
2023-08-06,KO,Consumer Goods,196.63,4440015.0
2023-08-07,KO,Consumer Goods,321.95,3839868.0
2023-08-08,KO,Consumer Goods,418.47,1158271.0
2023-08-09,KO,Consumer Goods,101.51,1441814.0
2023-08-10,KO,Consumer Goods,352.55,1432907.0
2023-08-11,KO,Consumer Goods,338.61,753009.0
2023-08-12,KO,Consumer Goods,227.26,4925275.0
2023-08-13,KO,Consumer Goods,280.57,4813686.0
2023-08-14,KO,Consumer Goods,198.79,1717270.0
2023-08-15,KO,Consumer Goods,415.95,1108725.0
2023-08-16,KO,Consumer Goods,353.81,
2023-08-17,KO,Consumer Goods,313.08,1599666.0
2023-08-18,KO,Consumer Goods,257.01,1993422.0
2023-08-19,KO,Consumer Goods,216.55,3609312.0
2023-08-20,KO,Consumer Goods,429.09,4188770.0
2023-08-21,KO,Consumer Goods,,335994.0
